6.08539798853e-31	0.0	801.280640354	61788.100000000006	61788.100000000006	7.275957614183426e-12	7.275957614183426e-12	50
4.45269388828e-05	0.005	826.132152495	61787.00399999999	61797.766	124.26550440085954	119.55200978653612	50
0.00017983642111	0.01	792.148393402	61836.122	61824.678	245.9077048731903	243.11478876448456	50
0.00040269915465	0.015	813.11167376	61919.59799999999	61980.018	383.2662815797915	376.0176446338654	50
0.000723004934003	0.02	832.587645979	62032.078	62036.50999999999	437.6349735978601	441.4449053959055	50
0.00113305705174	0.025	842.927161841	62240.238000000005	62223.012	589.7106323918542	592.3799580134357	50
0.00161564490304	0.03	855.300002217	62425.194	62350.794	807.0133789250341	931.5311948421264	50
0.00218158871683	0.035	867.255606503	62427.793999999994	62362.402	954.5392856053641	1037.0960145502443	50
0.00286512080691	0.04	892.952102504	63107.124	63098.01	1278.662437011426	1277.7581956301433	50
0.0036648557443	0.045	800.919008961	62935.611999999994	63023.694	1382.3420616678056	1536.797643726721	50
0.00453515709482	0.05	910.2760355	63532.92800000001	63391.74800000001	1391.8974992491364	1456.9819285413253	50
0.00549290936639	0.055	820.035843	64394.808000000005	63972.00800000001	5750.242413354067	3262.836399260005	50
0.000	0.06	930.592928262	66057.21	66843.498	6251.11776673037	4166.440045044714	50
0.00772886694266	0.065	846.997951565	67760.80200000001	66147.266	5447.904838375885	4918.39056580951	50
0.00884884209501	0.07	944.450210624	67798.37599999999	66558.358	10805.100910154611	6961.956837358014	50
0.000	0.075	900	67798.94	67098.321	9319.835	7891	50
0.0119140133937	0.08	449.240436826	69097.856	68714.34	7210.106450175615	6436.74026973281	50
0.00	0.085	450	69317.0555	69000	6940	6980	50
0.00	0.09	433	72318	70876	8278	7900	50
0.00	0.095	460	73122	71017	6607	6800	50
0.00	0.1	471.3	73105.66	76524	8447	7800	50
